Crop,Crop_Year,Season,State,Yield,Rainfall,Avg_ONI,ENSO_Phase,ENSO_Intensity,Rainfall_Category,Year_Weight,Avg_Yield_By_Crop,Yield_Std_By_Crop,Avg_Rainfall_By_Crop,Rainfall_Deviation,Crop_Count,Season_Code
Moong,2000,Zaid,Rajasthan,0.624945,35.07,-0.56,La Nina,Moderate,Normal,1.0,0.5345,0.2413,598.6389,-563.57,750,3
Moong,2001,Zaid,Rajasthan,0.619553,33.99,-0.16,Neutral,Weak,Normal,1.0,0.5345,0.2413,598.6389,-564.65,750,3
Moong,2002,Zaid,Rajasthan,0.383461,19.57,0.92,El Nino,Moderate,Normal,1.0,0.5345,0.2413,598.6389,-579.07,750,3
Moong,2003,Zaid,Rajasthan,0.599978,27.63,0.1399999999999999,Neutral,Weak,Normal,1.0,0.5345,0.2413,598.6389,-571.01,750,3
Moong,2004,Zaid,Rajasthan,0.430763,15.94,0.5599999999999999,El Nino,Moderate,Normal,1.0,0.5345,0.2413,598.6389,-582.7,750,3
Moong,2005,Zaid,Rajasthan,0.561338,16.1,-0.1,Neutral,Weak,Normal,2.0,0.5345,0.2413,598.6389,-582.54,750,3
Moong,2006,Zaid,Rajasthan,0.570637,29.87,0.3399999999999999,Neutral,Weak,Normal,2.0,0.5345,0.2413,598.6389,-568.77,750,3
Moong,2007,Zaid,Rajasthan,0.682188,33.73,-0.86,La Nina,Moderate,Normal,2.0,0.5345,0.2413,598.6389,-564.91,750,3
Moong,2008,Zaid,Rajasthan,0.522276,12.07,-0.36,Neutral,Weak,Normal,2.0,0.5345,0.2413,598.6389,-586.57,750,3
Moong,2009,Zaid,Rajasthan,0.547908,13.88,0.62,El Nino,Moderate,Normal,2.0,0.5345,0.2413,598.6389,-584.76,750,3
Moong,2010,Zaid,Rajasthan,0.6944,42.25,-1.24,La Nina,Strong,High,2.0,0.5345,0.2413,598.6389,-556.39,750,3
Moong,2011,Zaid,Rajasthan,0.687629,27.81,-0.64,La Nina,Moderate,Normal,2.0,0.5345,0.2413,598.6389,-570.83,750,3
Moong,2012,Zaid,Rajasthan,0.565473,17.53,0.3,Neutral,Weak,Normal,2.0,0.5345,0.2413,598.6389,-581.11,750,3
Moong,2013,Zaid,Rajasthan,0.725292,10.0,-0.26,Neutral,Weak,Low,2.0,0.5345,0.2413,598.6389,-588.64,750,3
Moong,2014,Zaid,Rajasthan,0.622562,34.61,0.24,Neutral,Weak,Normal,2.0,0.5345,0.2413,598.6389,-564.03,750,3
Moong,2015,Zaid,Rajasthan,0.49358,19.03,1.9,El Nino,Strong,Normal,3.0,0.5345,0.2413,598.6389,-579.61,750,3
Moong,2016,Zaid,Rajasthan,0.692075,34.14,-0.4,La Nina,Weak,Normal,3.0,0.5345,0.2413,598.6389,-564.5,750,3
Moong,2017,Zaid,Rajasthan,0.769022,21.57,-0.08,Neutral,Weak,Normal,3.0,0.5345,0.2413,598.6389,-577.07,750,3
Moong,2018,Zaid,Rajasthan,0.592958,19.85,0.36,Neutral,Weak,Normal,3.0,0.5345,0.2413,598.6389,-578.79,750,3
Moong,2019,Zaid,Rajasthan,0.823169,40.84,0.32,Neutral,Weak,High,3.0,0.5345,0.2413,598.6389,-557.8,750,3
Moong,2020,Zaid,Rajasthan,0.776151,34.47,-0.6,La Nina,Moderate,Normal,3.0,0.5345,0.2413,598.6389,-564.17,750,3
Moth,1997,Kharif,Rajasthan,0.363267,313.04,1.82,El Nino,Strong,Normal,1.0,0.4479,0.2319,661.0911,-348.05,133,1
Moth,1998,Kharif,Rajasthan,0.411317,513.19,-0.94,La Nina,Moderate,High,1.0,0.4479,0.2319,661.0911,-147.9,133,1
Moth,1999,Kharif,Rajasthan,0.315303,524.91,-1.14,La Nina,Strong,High,1.0,0.4479,0.2319,661.0911,-136.18,133,1
Moth,2000,Kharif,Rajasthan,0.557136,388.22,-0.56,La Nina,Moderate,Normal,1.0,0.4479,0.2319,661.0911,-272.87,133,1
Moth,2001,Kharif,Rajasthan,0.408278,255.87,-0.16,Neutral,Weak,Normal,1.0,0.4479,0.2319,661.0911,-405.22,133,1
Moth,2002,Kharif,Rajasthan,0.317736,255.0,0.92,El Nino,Moderate,Normal,1.0,0.4479,0.2319,661.0911,-406.09,133,1
Moth,2003,Kharif,Rajasthan,0.310415,398.83,0.1399999999999999,Neutral,Weak,Normal,1.0,0.4479,0.2319,661.0911,-262.26,133,1
Moth,2004,Kharif,Rajasthan,0.456735,363.57,0.5599999999999999,El Nino,Moderate,Normal,1.0,0.4479,0.2319,661.0911,-297.52,133,1
Moth,2005,Kharif,Rajasthan,0.389537,482.93,-0.1,Neutral,Weak,Normal,2.0,0.4479,0.2319,661.0911,-178.16,133,1
Moth,2006,Kharif,Rajasthan,0.496144,523.64,0.3399999999999999,Neutral,Weak,High,2.0,0.4479,0.2319,661.0911,-137.45,133,1
Moth,2007,Kharif,Rajasthan,0.474428,516.49,-0.86,La Nina,Moderate,High,2.0,0.4479,0.2319,661.0911,-144.6,133,1
Moth,2008,Kharif,Rajasthan,0.581244,248.03,-0.36,Neutral,Weak,Low,2.0,0.4479,0.2319,661.0911,-413.06,133,1
Moth,2009,Kharif,Rajasthan,0.414731,221.38,0.62,El Nino,Moderate,Low,2.0,0.4479,0.2319,661.0911,-439.71,133,1
Moth,2010,Kharif,Rajasthan,0.462862,454.39,-1.24,La Nina,Strong,Normal,2.0,0.4479,0.2319,661.0911,-206.7,133,1
Moth,2011,Kharif,Rajasthan,0.541041,570.17,-0.64,La Nina,Moderate,High,2.0,0.4479,0.2319,661.0911,-90.92,133,1
Moth,2012,Kharif,Rajasthan,0.470871,380.99,0.3,Neutral,Weak,Normal,2.0,0.4479,0.2319,661.0911,-280.1,133,1
Moth,2013,Kharif,Rajasthan,0.411826,306.4,-0.26,Neutral,Weak,Normal,2.0,0.4479,0.2319,661.0911,-354.69,133,1
Moth,2014,Kharif,Rajasthan,0.377956,440.63,0.24,Neutral,Weak,Normal,2.0,0.4479,0.2319,661.0911,-220.46,133,1
Moth,2015,Kharif,Rajasthan,0.321446,410.92,1.9,El Nino,Strong,Normal,3.0,0.4479,0.2319,661.0911,-250.17,133,1
Moth,2016,Kharif,Rajasthan,0.589018,539.21,-0.4,La Nina,Weak,High,3.0,0.4479,0.2319,661.0911,-121.88,133,1
Moth,2017,Kharif,Rajasthan,0.467827,486.43,-0.08,Neutral,Weak,Normal,3.0,0.4479,0.2319,661.0911,-174.66,133,1
Moth,2018,Kharif,Rajasthan,0.459761,380.87,0.36,Neutral,Weak,Normal,3.0,0.4479,0.2319,661.0911,-280.22,133,1
Moth,2019,Kharif,Rajasthan,0.380406,284.35,0.32,Neutral,Weak,Normal,3.0,0.4479,0.2319,661.0911,-376.74,133,1
Moth,2020,Kharif,Rajasthan,0.512032,479.06,-0.6,La Nina,Moderate,Normal,3.0,0.4479,0.2319,661.0911,-182.03,133,1
Oilseeds total,1997,Kharif,Rajasthan,0.904735,115.06,1.82,El Nino,Strong,Low,1.0,1.0621,0.1204,814.4588,-699.4,312,1
Oilseeds total,1998,Kharif,Rajasthan,1.130756,423.78,-0.94,La Nina,Moderate,Normal,1.0,1.0621,0.1204,814.4588,-390.68,312,1
Oilseeds total,1999,Kharif,Rajasthan,1.032611,410.99,-1.14,La Nina,Strong,Normal,1.0,1.0621,0.1204,814.4588,-403.47,312,1
Oilseeds total,2000,Kharif,Rajasthan,0.935763,456.68,-0.56,La Nina,Moderate,Normal,1.0,1.0621,0.1204,814.4588,-357.78,312,1
Oilseeds total,2001,Kharif,Rajasthan,0.948135,316.13,-0.16,Neutral,Weak,Normal,1.0,1.0621,0.1204,814.4588,-498.33,312,1
Oilseeds total,2002,Kharif,Rajasthan,0.841701,313.07,0.92,El Nino,Moderate,Normal,1.0,1.0621,0.1204,814.4588,-501.39,312,1
Oilseeds total,2003,Kharif,Rajasthan,1.050038,312.21,0.1399999999999999,Neutral,Weak,Normal,1.0,1.0621,0.1204,814.4588,-502.25,312,1
Oilseeds total,2004,Kharif,Rajasthan,0.651783,374.9,0.5599999999999999,El Nino,Moderate,Normal,1.0,1.0621,0.1204,814.4588,-439.56,312,1
Oilseeds total,2005,Kharif,Rajasthan,0.735047,472.48,-0.1,Neutral,Weak,Normal,2.0,1.0621,0.1204,814.4588,-341.98,312,1
Oilseeds total,2006,Kharif,Rajasthan,0.992705,363.43,0.3399999999999999,Neutral,Weak,Normal,2.0,1.0621,0.1204,814.4588,-451.03,312,1
Oilseeds total,2007,Kharif,Rajasthan,1.121981,526.38,-0.86,La Nina,Moderate,High,2.0,1.0621,0.1204,814.4588,-288.08,312,1
Oilseeds total,2008,Kharif,Rajasthan,0.994396,468.15,-0.36,Neutral,Weak,Normal,2.0,1.0621,0.1204,814.4588,-346.31,312,1
Oilseeds total,2009,Kharif,Rajasthan,0.959732,357.37,0.62,El Nino,Moderate,Normal,2.0,1.0621,0.1204,814.4588,-457.09,312,1
Oilseeds total,2010,Kharif,Rajasthan,0.95737,335.84,-1.24,La Nina,Strong,Normal,2.0,1.0621,0.1204,814.4588,-478.62,312,1
Oilseeds total,2011,Kharif,Rajasthan,0.869584,369.51,-0.64,La Nina,Moderate,Normal,2.0,1.0621,0.1204,814.4588,-444.95,312,1
Oilseeds total,2012,Kharif,Rajasthan,1.115772,465.79,0.3,Neutral,Weak,Normal,2.0,1.0621,0.1204,814.4588,-348.67,312,1
Oilseeds total,2013,Kharif,Rajasthan,0.995832,400.98,-0.26,Neutral,Weak,Normal,2.0,1.0621,0.1204,814.4588,-413.48,312,1
Oilseeds total,2014,Kharif,Rajasthan,0.841806,389.1,0.24,Neutral,Weak,Normal,2.0,1.0621,0.1204,814.4588,-425.36,312,1
Oilseeds total,2015,Kharif,Rajasthan,0.77416,297.37,1.9,El Nino,Strong,Normal,3.0,1.0621,0.1204,814.4588,-517.09,312,1
Oilseeds total,2016,Kharif,Rajasthan,1.207715,344.14,-0.4,La Nina,Weak,Normal,3.0,1.0621,0.1204,814.4588,-470.32,312,1
Oilseeds total,2017,Kharif,Rajasthan,1.050386,466.59,-0.08,Neutral,Weak,Normal,3.0,1.0621,0.1204,814.4588,-347.87,312,1
Oilseeds total,2018,Kharif,Rajasthan,1.008896,290.89,0.36,Neutral,Weak,Normal,3.0,1.0621,0.1204,814.4588,-523.57,312,1
Oilseeds total,2019,Kharif,Rajasthan,1.150061,424.04,0.32,Neutral,Weak,Normal,3.0,1.0621,0.1204,814.4588,-390.42,312,1
Oilseeds total,2020,Kharif,Rajasthan,1.118101,386.3,-0.6,La Nina,Moderate,Normal,3.0,1.0621,0.1204,814.4588,-428.16,312,1
Onion,1997,Rabi,Rajasthan,7.211681,42.87,1.82,El Nino,Strong,Normal,1.0,10.4666,6.1993,328.7137,-285.84,263,2
Onion,1998,Rabi,Rajasthan,8.907939,42.58,-0.94,La Nina,Moderate,Normal,1.0,10.4666,6.1993,328.7137,-286.13,263,2
Onion,1999,Rabi,Rajasthan,9.196475,91.49,-1.14,La Nina,Strong,High,1.0,10.4666,6.1993,328.7137,-237.22,263,2
Onion,2000,Rabi,Rajasthan,9.703599,62.25,-0.56,La Nina,Moderate,Normal,1.0,10.4666,6.1993,328.7137,-266.46,263,2
Onion,2001,Rabi,Rajasthan,9.493498,82.68,-0.16,Neutral,Weak,High,1.0,10.4666,6.1993,328.7137,-246.03,263,2
Onion,2002,Rabi,Rajasthan,7.244194,42.64,0.92,El Nino,Moderate,Normal,1.0,10.4666,6.1993,328.7137,-286.07,263,2
Onion,2003,Rabi,Rajasthan,6.662814,45.22,0.1399999999999999,Neutral,Weak,Normal,1.0,10.4666,6.1993,328.7137,-283.49,263,2
Onion,2004,Rabi,Rajasthan,9.347829,59.84,0.5599999999999999,El Nino,Moderate,Normal,1.0,10.4666,6.1993,328.7137,-268.87,263,2
Onion,2005,Rabi,Rajasthan,10.228427,74.82,-0.1,Neutral,Weak,Normal,2.0,10.4666,6.1993,328.7137,-253.89,263,2
Onion,2006,Rabi,Rajasthan,9.798636,46.43,0.3399999999999999,Neutral,Weak,Normal,2.0,10.4666,6.1993,328.7137,-282.28,263,2
Onion,2007,Rabi,Rajasthan,7.358493,70.77,-0.86,La Nina,Moderate,Normal,2.0,10.4666,6.1993,328.7137,-257.94,263,2
Onion,2008,Rabi,Rajasthan,8.584379,80.8,-0.36,Neutral,Weak,High,2.0,10.4666,6.1993,328.7137,-247.91,263,2
Onion,2009,Rabi,Rajasthan,6.115763,46.94,0.62,El Nino,Moderate,Normal,2.0,10.4666,6.1993,328.7137,-281.77,263,2
Onion,2010,Rabi,Rajasthan,9.078091,56.77,-1.24,La Nina,Strong,Normal,2.0,10.4666,6.1993,328.7137,-271.94,263,2
Onion,2011,Rabi,Rajasthan,7.881522,79.43,-0.64,La Nina,Moderate,Normal,2.0,10.4666,6.1993,328.7137,-249.28,263,2
Onion,2012,Rabi,Rajasthan,8.366187,53.37,0.3,Neutral,Weak,Normal,2.0,10.4666,6.1993,328.7137,-275.34,263,2
Onion,2013,Rabi,Rajasthan,6.551203,72.63,-0.26,Neutral,Weak,Normal,2.0,10.4666,6.1993,328.7137,-256.08,263,2
Onion,2014,Rabi,Rajasthan,9.134434,61.39,0.24,Neutral,Weak,Normal,2.0,10.4666,6.1993,328.7137,-267.32,263,2
Onion,2015,Rabi,Rajasthan,7.703443,44.09,1.9,El Nino,Strong,Normal,3.0,10.4666,6.1993,328.7137,-284.62,263,2
Onion,2016,Rabi,Rajasthan,9.216897,97.15,-0.4,La Nina,Weak,High,3.0,10.4666,6.1993,328.7137,-231.56,263,2
Onion,2017,Rabi,Rajasthan,10.717821,76.75,-0.08,Neutral,Weak,Normal,3.0,10.4666,6.1993,328.7137,-251.96,263,2
Onion,2018,Rabi,Rajasthan,8.927483,54.74,0.36,Neutral,Weak,Normal,3.0,10.4666,6.1993,328.7137,-273.97,263,2
Onion,2019,Rabi,Rajasthan,8.565596,52.33,0.32,Neutral,Weak,Normal,3.0,10.4666,6.1993,328.7137,-276.38,263,2
Onion,2020,Rabi,Rajasthan,10.065116,59.99,-0.6,La Nina,Moderate,Normal,3.0,10.4666,6.1993,328.7137,-268.72,263,2
Other Cereals,1997,Kharif,Rajasthan,0.65882,396.47,1.82,El Nino,Strong,Normal,1.0,1.3234,0.189,961.0573,-564.59,288,1
Other Cereals,1998,Kharif,Rajasthan,1.471948,493.0,-0.94,La Nina,Moderate,Normal,1.0,1.3234,0.189,961.0573,-468.06,288,1
Other Cereals,1999,Kharif,Rajasthan,1.033086,457.42,-1.14,La Nina,Strong,Normal,1.0,1.3234,0.189,961.0573,-503.64,288,1
Other Cereals,2000,Kharif,Rajasthan,1.214953,459.35,-0.56,La Nina,Moderate,Normal,1.0,1.3234,0.189,961.0573,-501.71,288,1
Other Cereals,2001,Kharif,Rajasthan,0.649733,420.44,-0.16,Neutral,Weak,Normal,1.0,1.3234,0.189,961.0573,-540.62,288,1
Other Cereals,2002,Kharif,Rajasthan,0.809772,375.67,0.92,El Nino,Moderate,Normal,1.0,1.3234,0.189,961.0573,-585.39,288,1
Other Cereals,2003,Kharif,Rajasthan,1.15676,332.13,0.1399999999999999,Neutral,Weak,Normal,1.0,1.3234,0.189,961.0573,-628.93,288,1
Other Cereals,2004,Kharif,Rajasthan,1.116713,212.26,0.5599999999999999,El Nino,Moderate,Low,1.0,1.3234,0.189,961.0573,-748.8,288,1
Other Cereals,2005,Kharif,Rajasthan,0.947106,246.01,-0.1,Neutral,Weak,Low,2.0,1.3234,0.189,961.0573,-715.05,288,1
Other Cereals,2006,Kharif,Rajasthan,0.61839,384.83,0.3399999999999999,Neutral,Weak,Normal,2.0,1.3234,0.189,961.0573,-576.23,288,1
Other Cereals,2007,Kharif,Rajasthan,1.362061,338.49,-0.86,La Nina,Moderate,Normal,2.0,1.3234,0.189,961.0573,-622.57,288,1
Other Cereals,2008,Kharif,Rajasthan,0.9949,440.39,-0.36,Neutral,Weak,Normal,2.0,1.3234,0.189,961.0573,-520.67,288,1
Other Cereals,2009,Kharif,Rajasthan,0.630092,207.23,0.62,El Nino,Moderate,Low,2.0,1.3234,0.189,961.0573,-753.83,288,1
Other Cereals,2010,Kharif,Rajasthan,1.296685,411.35,-1.24,La Nina,Strong,Normal,2.0,1.3234,0.189,961.0573,-549.71,288,1
Other Cereals,2011,Kharif,Rajasthan,1.069764,376.56,-0.64,La Nina,Moderate,Normal,2.0,1.3234,0.189,961.0573,-584.5,288,1
Other Cereals,2012,Kharif,Rajasthan,1.031491,384.03,0.3,Neutral,Weak,Normal,2.0,1.3234,0.189,961.0573,-577.03,288,1
Other Cereals,2013,Kharif,Rajasthan,0.954201,486.32,-0.26,Neutral,Weak,Normal,2.0,1.3234,0.189,961.0573,-474.74,288,1
Other Cereals,2014,Kharif,Rajasthan,1.035047,325.15,0.24,Neutral,Weak,Normal,2.0,1.3234,0.189,961.0573,-635.91,288,1
Other Cereals,2015,Kharif,Rajasthan,1.060338,302.79,1.9,El Nino,Strong,Normal,3.0,1.3234,0.189,961.0573,-658.27,288,1
Other Cereals,2016,Kharif,Rajasthan,1.244095,422.53,-0.4,La Nina,Weak,Normal,3.0,1.3234,0.189,961.0573,-538.53,288,1
Other Cereals,2017,Kharif,Rajasthan,1.105447,433.62,-0.08,Neutral,Weak,Normal,3.0,1.3234,0.189,961.0573,-527.44,288,1
Other Cereals,2018,Kharif,Rajasthan,0.79708,371.49,0.36,Neutral,Weak,Normal,3.0,1.3234,0.189,961.0573,-589.57,288,1
Other Cereals,2019,Kharif,Rajasthan,0.979727,243.54,0.32,Neutral,Weak,Low,3.0,1.3234,0.189,961.0573,-717.52,288,1
Other Cereals,2020,Kharif,Rajasthan,1.458613,437.41,-0.6,La Nina,Moderate,Normal,3.0,1.3234,0.189,961.0573,-523.65,288,1
Other Kharif pulses,1997,Kharif,Rajasthan,0.432719,251.28,1.82,El Nino,Strong,Normal,1.0,0.6274,0.0885,963.2029,-711.92,288,1
Other Kharif pulses,1998,Kharif,Rajasthan,0.507135,428.94,-0.94,La Nina,Moderate,Normal,1.0,0.6274,0.0885,963.2029,-534.26,288,1
Other Kharif pulses,1999,Kharif,Rajasthan,0.513356,428.53,-1.14,La Nina,Strong,Normal,1.0,0.6274,0.0885,963.2029,-534.67,288,1
Other Kharif pulses,2000,Kharif,Rajasthan,0.502266,502.51,-0.56,La Nina,Moderate,High,1.0,0.6274,0.0885,963.2029,-460.69,288,1
Other Kharif pulses,2001,Kharif,Rajasthan,0.461685,330.34,-0.16,Neutral,Weak,Normal,1.0,0.6274,0.0885,963.2029,-632.86,288,1
Other Kharif pulses,2002,Kharif,Rajasthan,0.434137,344.18,0.92,El Nino,Moderate,Normal,1.0,0.6274,0.0885,963.2029,-619.02,288,1
Other Kharif pulses,2003,Kharif,Rajasthan,0.537521,413.42,0.1399999999999999,Neutral,Weak,Normal,1.0,0.6274,0.0885,963.2029,-549.78,288,1
Other Kharif pulses,2004,Kharif,Rajasthan,0.535952,151.85,0.5599999999999999,El Nino,Moderate,Low,1.0,0.6274,0.0885,963.2029,-811.35,288,1
Other Kharif pulses,2005,Kharif,Rajasthan,0.412691,311.13,-0.1,Neutral,Weak,Normal,2.0,0.6274,0.0885,963.2029,-652.07,288,1
Other Kharif pulses,2006,Kharif,Rajasthan,0.412722,386.73,0.3399999999999999,Neutral,Weak,Normal,2.0,0.6274,0.0885,963.2029,-576.47,288,1
Other Kharif pulses,2007,Kharif,Rajasthan,0.594919,528.94,-0.86,La Nina,Moderate,High,2.0,0.6274,0.0885,963.2029,-434.26,288,1
Other Kharif pulses,2008,Kharif,Rajasthan,0.519643,294.9,-0.36,Neutral,Weak,Normal,2.0,0.6274,0.0885,963.2029,-668.3,288,1
Other Kharif pulses,2009,Kharif,Rajasthan,0.581057,382.83,0.62,El Nino,Moderate,Normal,2.0,0.6274,0.0885,963.2029,-580.37,288,1
Other Kharif pulses,2010,Kharif,Rajasthan,0.632989,579.26,-1.24,La Nina,Strong,High,2.0,0.6274,0.0885,963.2029,-383.94,288,1
Other Kharif pulses,2011,Kharif,Rajasthan,0.8524,408.76,-0.64,La Nina,Moderate,Normal,2.0,0.6274,0.0885,963.2029,-554.44,288,1
Other Kharif pulses,2012,Kharif,Rajasthan,0.503594,442.09,0.3,Neutral,Weak,Normal,2.0,0.6274,0.0885,963.2029,-521.11,288,1
Other Kharif pulses,2013,Kharif,Rajasthan,0.535136,441.38,-0.26,Neutral,Weak,Normal,2.0,0.6274,0.0885,963.2029,-521.82,288,1
Other Kharif pulses,2014,Kharif,Rajasthan,0.637908,344.75,0.24,Neutral,Weak,Normal,2.0,0.6274,0.0885,963.2029,-618.45,288,1
Other Kharif pulses,2015,Kharif,Rajasthan,0.5805,355.84,1.9,El Nino,Strong,Normal,3.0,0.6274,0.0885,963.2029,-607.36,288,1
Other Kharif pulses,2016,Kharif,Rajasthan,0.616586,532.07,-0.4,La Nina,Weak,High,3.0,0.6274,0.0885,963.2029,-431.13,288,1
Other Kharif pulses,2017,Kharif,Rajasthan,0.852363,437.71,-0.08,Neutral,Weak,Normal,3.0,0.6274,0.0885,963.2029,-525.49,288,1
Other Kharif pulses,2018,Kharif,Rajasthan,0.468162,362.96,0.36,Neutral,Weak,Normal,3.0,0.6274,0.0885,963.2029,-600.24,288,1
Other Kharif pulses,2019,Kharif,Rajasthan,0.555118,328.6,0.32,Neutral,Weak,Normal,3.0,0.6274,0.0885,963.2029,-634.6,288,1
Other Kharif pulses,2020,Kharif,Rajasthan,0.711726,587.41,-0.6,La Nina,Moderate,High,3.0,0.6274,0.0885,963.2029,-375.79,288,1
Other Rabi pulses,1997,Rabi,Rajasthan,0.6154,28.54,1.82,El Nino,Strong,Low,1.0,0.8238,0.1044,137.3303,-108.79,240,2
Other Rabi pulses,1998,Rabi,Rajasthan,0.752375,47.42,-0.94,La Nina,Moderate,Normal,1.0,0.8238,0.1044,137.3303,-89.91,240,2
Other Rabi pulses,1999,Rabi,Rajasthan,0.789978,68.9,-1.14,La Nina,Strong,Normal,1.0,0.8238,0.1044,137.3303,-68.43,240,2
Other Rabi pulses,2000,Rabi,Rajasthan,0.664685,53.61,-0.56,La Nina,Moderate,Normal,1.0,0.8238,0.1044,137.3303,-83.72,240,2
Other Rabi pulses,2001,Rabi,Rajasthan,0.711507,73.15,-0.16,Neutral,Weak,Normal,1.0,0.8238,0.1044,137.3303,-64.18,240,2
Other Rabi pulses,2002,Rabi,Rajasthan,0.743055,45.59,0.92,El Nino,Moderate,Normal,1.0,0.8238,0.1044,137.3303,-91.74,240,2
Other Rabi pulses,2003,Rabi,Rajasthan,0.709513,52.41,0.1399999999999999,Neutral,Weak,Normal,1.0,0.8238,0.1044,137.3303,-84.92,240,2
Other Rabi pulses,2004,Rabi,Rajasthan,0.543038,30.9,0.5599999999999999,El Nino,Moderate,Normal,1.0,0.8238,0.1044,137.3303,-106.43,240,2
Other Rabi pulses,2005,Rabi,Rajasthan,0.816262,44.58,-0.1,Neutral,Weak,Normal,2.0,0.8238,0.1044,137.3303,-92.75,240,2
Other Rabi pulses,2006,Rabi,Rajasthan,0.836632,46.3,0.3399999999999999,Neutral,Weak,Normal,2.0,0.8238,0.1044,137.3303,-91.03,240,2
Other Rabi pulses,2007,Rabi,Rajasthan,0.596564,56.25,-0.86,La Nina,Moderate,Normal,2.0,0.8238,0.1044,137.3303,-81.08,240,2
Other Rabi pulses,2008,Rabi,Rajasthan,0.734831,52.5,-0.36,Neutral,Weak,Normal,2.0,0.8238,0.1044,137.3303,-84.83,240,2
Other Rabi pulses,2009,Rabi,Rajasthan,0.699963,75.7,0.62,El Nino,Moderate,Normal,2.0,0.8238,0.1044,137.3303,-61.63,240,2
Other Rabi pulses,2010,Rabi,Rajasthan,0.788608,64.75,-1.24,La Nina,Strong,Normal,2.0,0.8238,0.1044,137.3303,-72.58,240,2
Other Rabi pulses,2011,Rabi,Rajasthan,0.720629,61.56,-0.64,La Nina,Moderate,Normal,2.0,0.8238,0.1044,137.3303,-75.77,240,2
Other Rabi pulses,2012,Rabi,Rajasthan,0.874569,72.51,0.3,Neutral,Weak,Normal,2.0,0.8238,0.1044,137.3303,-64.82,240,2
Other Rabi pulses,2013,Rabi,Rajasthan,0.880947,58.82,-0.26,Neutral,Weak,Normal,2.0,0.8238,0.1044,137.3303,-78.51,240,2
Other Rabi pulses,2014,Rabi,Rajasthan,0.679312,56.18,0.24,Neutral,Weak,Normal,2.0,0.8238,0.1044,137.3303,-81.15,240,2
Other Rabi pulses,2015,Rabi,Rajasthan,0.660967,64.53,1.9,El Nino,Strong,Normal,3.0,0.8238,0.1044,137.3303,-72.8,240,2
Other Rabi pulses,2016,Rabi,Rajasthan,0.860649,37.24,-0.4,La Nina,Weak,Normal,3.0,0.8238,0.1044,137.3303,-100.09,240,2
Other Rabi pulses,2017,Rabi,Rajasthan,0.644638,50.98,-0.08,Neutral,Weak,Normal,3.0,0.8238,0.1044,137.3303,-86.35,240,2
Other Rabi pulses,2018,Rabi,Rajasthan,0.912262,45.0,0.36,Neutral,Weak,Normal,3.0,0.8238,0.1044,137.3303,-92.33,240,2
Other Rabi pulses,2019,Rabi,Rajasthan,0.776328,61.22,0.32,Neutral,Weak,Normal,3.0,0.8238,0.1044,137.3303,-76.11,240,2
Other Rabi pulses,2020,Rabi,Rajasthan,0.859953,74.18,-0.6,La Nina,Moderate,Normal,3.0,0.8238,0.1044,137.3303,-63.15,240,2
Potato,1997,Rabi,Rajasthan,9.160554,44.84,1.82,El Nino,Strong,Normal,1.0,10.9582,5.1539,479.5893,-434.75,352,2
Potato,1998,Rabi,Rajasthan,9.894301,67.26,-0.94,La Nina,Moderate,Normal,1.0,10.9582,5.1539,479.5893,-412.33,352,2
Potato,1999,Rabi,Rajasthan,10.698389,106.91,-1.14,La Nina,Strong,High,1.0,10.9582,5.1539,479.5893,-372.68,352,2
Potato,2000,Rabi,Rajasthan,10.240249,62.78,-0.56,La Nina,Moderate,Normal,1.0,10.9582,5.1539,479.5893,-416.81,352,2
Potato,2001,Rabi,Rajasthan,11.123998,66.69,-0.16,Neutral,Weak,Normal,1.0,10.9582,5.1539,479.5893,-412.9,352,2
Potato,2002,Rabi,Rajasthan,9.350438,43.61,0.92,El Nino,Moderate,Normal,1.0,10.9582,5.1539,479.5893,-435.98,352,2
Potato,2003,Rabi,Rajasthan,10.240689,49.38,0.1399999999999999,Neutral,Weak,Normal,1.0,10.9582,5.1539,479.5893,-430.21,352,2
Potato,2004,Rabi,Rajasthan,8.245708,37.33,0.5599999999999999,El Nino,Moderate,Normal,1.0,10.9582,5.1539,479.5893,-442.26,352,2
Potato,2005,Rabi,Rajasthan,9.008958,39.71,-0.1,Neutral,Weak,Normal,2.0,10.9582,5.1539,479.5893,-439.88,352,2
Potato,2006,Rabi,Rajasthan,10.252978,39.26,0.3399999999999999,Neutral,Weak,Normal,2.0,10.9582,5.1539,479.5893,-440.33,352,2
Potato,2007,Rabi,Rajasthan,9.193115,55.23,-0.86,La Nina,Moderate,Normal,2.0,10.9582,5.1539,479.5893,-424.36,352,2
Potato,2008,Rabi,Rajasthan,11.952889,56.61,-0.36,Neutral,Weak,Normal,2.0,10.9582,5.1539,479.5893,-422.98,352,2
Potato,2009,Rabi,Rajasthan,8.164923,39.71,0.62,El Nino,Moderate,Normal,2.0,10.9582,5.1539,479.5893,-439.88,352,2
Potato,2010,Rabi,Rajasthan,9.624522,68.15,-1.24,La Nina,Strong,Normal,2.0,10.9582,5.1539,479.5893,-411.44,352,2
Potato,2011,Rabi,Rajasthan,9.605895,65.49,-0.64,La Nina,Moderate,Normal,2.0,10.9582,5.1539,479.5893,-414.1,352,2
